chrX	1	118888600	118890799	118889699
chrX	1	119007400	119009599	119008499
chrX	1	119268400	119269999	119269199
chrX	1	119486200	119487399	119486799
chrX	1	119647400	119648399	119647899
chrX	1	122693800	122694799	122694299
chrX	1	122821000	122822599	122821799
chrX	1	122921000	122924799	122922899
chrX	1	124164000	124165999	124164999
chrX	1	125127000	125128199	125127599
chrX	1	125513200	125514799	125513999
chrX	1	125542600	125543199	125542899
chrX	1	128615800	128617199	128616499
chrX	1	128741000	128744399	128742699
chrX	1	128754200	128755799	128754999
chrX	1	128805000	128806199	128805599
chrX	1	128892800	128894799	128893799
chrX	1	128913800	128915199	128914499
chrX	1	128941000	128946599	128943799
chrX	1	129021600	129022599	129022099
chrX	1	129071200	129072999	129072099
chrX	1	129132600	129136399	129134499
chrX	1	130043200	130044599	130043899
chrX	1	130984600	130985999	130985299
chrX	1	131178600	131181199	131179899
chrX	1	131450000	131451999	131450999
chrX	1	131918000	131920399	131919199
chrX	1	132376000	132378199	132377099
chrX	1	132945600	132947999	132946799
chrX	1	133133200	133134999	133134099
chrX	1	133334600	133335399	133334999
chrX	1	133506400	133508799	133507599
chrX	1	133510800	133511799	133511299
chrX	1	134059400	134060999	134060199
chrX	1	134305000	134305999	134305499
chrX	1	134395600	134400199	134397899
chrX	1	134482000	134483799	134482899
chrX	1	134882800	134883999	134883399
chrX	1	134894800	134895799	134895299
chrX	1	135056200	135058599	135057399
chrX	1	135406400	135408399	135407399
chrX	1	135676600	135677799	135677199
chrX	1	135789600	135790799	135790199
chrX	1	135940000	135941999	135940999
chrX	1	136337800	136339399	136338599
chrX	1	136348000	136348399	136348199
chrX	1	136475200	136476999	136476099
chrX	1	138112800	138115599	138114199
chrX	1	138841000	138843599	138842299
chrX	1	139000800	139002399	139001599
chrX	1	139413400	139414599	139413999
chrX	1	139415600	139417999	139416799
chrX	1	142549200	142550999	142550099
chrX	1	144706400	144707999	144707199
chrX	1	146801000	146801999	146801499
chrX	1	147389800	147391199	147390499
chrX	1	148430000	148430999	148430499
chrX	1	148520400	148521599	148520999
chrX	1	148856600	148857799	148857199
chrX	1	149280200	149284999	149282599
chrX	1	149487400	149488399	149487899
chrX	1	149612000	149613399	149612699
chrX	1	149817000	149818799	149817899
chrX	1	149901800	149903799	149902799
chrX	1	150315200	150316999	150316099
chrX	1	150613600	150614999	150614299
chrX	1	151749400	151751199	151750299
chrX	1	151816800	151819199	151817999
chrX	1	151860600	151861199	151860899
chrX	1	152329000	152330999	152329999
chrX	1	152339200	152340799	152339999
chrX	1	152373400	152374799	152374099
chrX	1	152388800	152389999	152389399
chrX	1	152404200	152406399	152405299
chrX	1	152419800	152424199	152421999
chrX	1	152425200	152429399	152427299
chrX	1	152435600	152437799	152436699
chrX	1	152449200	152451999	152450599
chrX	1	152460800	152461399	152461099
chrX	1	152470800	152474199	152472499
chrX	1	152482400	152484999	152483699
chrX	1	152561200	152563799	152562499
chrX	1	152565200	152567199	152566199
chrX	1	152588800	152590799	152589799
chrX	1	152591200	152592799	152591999
chrX	1	152642000	152646999	152644499
chrX	1	152682600	152685199	152683899
chrX	1	152685600	152686799	152686199
chrX	1	152687200	152688599	152687899
chrX	1	152690000	152691399	152690699
chrX	1	152691800	152697599	152694699
chrX	1	152702600	152707199	152704899
chrX	1	152712400	152713999	152713199
chrX	1	152721000	152723999	152722499
chrX	1	152746800	152749999	152748399
chrX	1	152780600	152784599	152782599
chrX	1	152787200	152789599	152788399
chrX	1	152804200	152805599	152804899
chrX	1	152823200	152825199	152824199
chrX	1	152828200	152829799	152828999
chrX	1	152843400	152844999	152844199
chrX	1	152845600	152847399	152846499
chrX	1	152861400	152863399	152862399
chrX	1	152868000	152871599	152869799
chrX	1	152872200	152873799	152872999
chrX	1	152874200	152876799	152875499
chrX	1	152888200	152891799	152889999
chrX	1	152900400	152901399	152900899
chrX	1	152936600	152939999	152938299
chrX	1	153015000	153016799	153015899
chrX	1	153233200	153237599	153235399
chrX	1	153240000	153242199	153241099
chrX	1	153245600	153248599	153247099
chrX	1	153251200	153254599	153252899
chrX	1	153255400	153256799	153256099
chrX	1	153260000	153262599	153261299
chrX	1	153278800	153280799	153279799
chrX	1	153309600	153311399	153310499
chrX	1	153316400	153320799	153318599
chrX	1	153325000	153325999	153325499
chrX	1	153339200	153340399	153339799
chrX	1	153340800	153342399	153341599
chrX	1	153342800	153344199	153343499
chrX	1	153344800	153346199	153345499
chrX	1	153346600	153348199	153347399
chrX	1	153348600	153351599	153350099
chrX	1	153352000	153354399	153353199
chrX	1	153359400	153361199	153360299
chrX	1	153366600	153372599	153369599
chrX	1	153387600	153390199	153388899
chrX	1	153396800	153398999	153397899
chrX	1	153412800	153415199	153413999
chrX	1	153415600	153417799	153416699
chrX	1	153427800	153429799	153428799
chrX	1	153908000	153908999	153908499
chrX	1	153952200	153953399	153952799
chrX	1	154495200	154495999	154495599
chr19	10	230200	232599	231399
chr19	10	240000	242399	241199
chr19	10	256200	257799	256999
chr19	10	259000	260599	259799
chr19	10	261200	263399	262299
chr19	10	275800	278199	276999
chr19	10	293800	296199	294999
chr19	10	357200	361799	359499
chr19	10	374600	376599	375599
chr19	10	385400	388799	387099
chr19	10	391400	392999	392199
chr19	10	405200	407799	406499
chr19	10	410600	412199	411399
chr19	10	412600	413799	413199
chr19	10	414400	415799	415099
chr19	10	425000	426599	425799
chr19	10	439400	440999	440199
chr19	10	448400	451399	449899
chr19	10	457400	460399	458899
chr19	10	469800	471199	470499
chr19	10	481200	484399	482799
chr19	10	491800	493799	492799
chr19	10	497800	501399	499599
chr19	10	522000	524799	523399
chr19	10	527800	530799	529299
chr19	10	534600	538199	536399
chr19	10	539400	544399	541899
chr19	10	552200	554999	553599
chr19	10	564000	565999	564999
chr19	10	566800	568399	567599
chr19	10	572200	575399	573799
chr19	10	582800	585399	584099
chr19	10	590600	592199	591399
chr19	10	593800	600599	597199
chr19	10	602400	605399	603899
chr19	10	607600	614999	611299
chr19	10	626000	628399	627199
chr19	10	630000	632999	631499
chr19	10	645800	647199	646499
chr19	10	659200	662399	660799
chr19	10	669200	671999	670599
chr19	10	676600	679599	678099
chr19	10	680800	682599	681699
chr19	10	687000	689199	688099
chr19	10	697200	699599	698399
chr19	10	701800	704399	703099
chr19	10	707800	709599	708699
chr19	10	730200	730799	730499
chr19	10	747600	750799	749199
chr19	10	753200	758399	755799
chr19	10	761200	766999	764099
chr19	10	772400	773999	773199
chr19	10	803200	804599	803899
chr19	10	806400	806999	806699
chr19	10	809600	812199	810899
chr19	10	812600	814399	813499
chr19	10	816800	820199	818499
chr19	10	822000	823999	822999
chr19	10	824400	824999	824699
chr19	10	834600	837799	836199
chr19	10	840600	842399	841499
chr19	10	863800	864799	864299
chr19	10	868000	871799	869899
chr19	10	875600	878199	876899
chr19	10	882800	886399	884599
chr19	10	891400	893999	892699
chr19	10	894600	897199	895899
chr19	10	905000	908399	906699
chr19	10	911000	914199	912599
chr19	10	914600	916199	915399
chr19	10	935200	935799	935499
chr19	10	940400	943599	941999
chr19	10	944000	946799	945399
chr19	10	951200	952599	951899
chr19	10	954000	956799	955399
chr19	10	957800	964599	961199
chr19	10	967200	969599	968399
chr19	10	970200	972799	971499
chr19	10	977200	979999	978599
chr19	10	990800	994799	992799
chr19	10	997000	999199	998099
chr19	10	999800	1000599	1000199
chr19	10	1002000	1003399	1002699
chr19	10	1005200	1006399	1005799
chr19	10	1007000	1008399	1007699
chr19	10	1012800	1013799	1013299
chr19	10	1015800	1020599	1018199
chr19	10	1021600	1022799	1022199
chr19	10	1023800	1026199	1024999
chr19	10	1030600	1034799	1032699
chr19	10	1036600	1037199	1036899
chr19	10	1039000	1041399	1040199
chr19	10	1041800	1043399	1042599
chr19	10	1045600	1046599	1046099
chr19	10	1054600	1058599	1056599
chr19	10	1059000	1060799	1059899
chr19	10	1062600	1065599	1064099
chr19	10	1066600	1068999	1067799
chr19	10	1069400	1071199	1070299
chr19	10	1073000	1075399	1074199
chr19	10	1081800	1085599	1083699
chr19	10	1100200	1101999	1101099
chr19	10	1105000	1106999	1105999
chr19	10	1109200	1110399	1109799
chr19	10	1118000	1121599	1119799
chr19	10	1124600	1125599	1125099
chr19	10	1156200	1158999	1157599
chr19	10	1164800	1166799	1165799
chr19	10	1172400	1174799	1173599
chr19	10	1176600	1182799	1179699
chr19	10	1183200	1190199	1186699
chr19	10	1190600	1191599	1191099
chr19	10	1192600	1193599	1193099
chr19	10	1195000	1195999	1195499
chr19	10	1198400	1207199	1202799
chr19	10	1211800	1214599	1213199
chr19	10	1216600	1221399	1218999
chr19	10	1225000	1227399	1226199
chr19	10	1233800	1243799	1238799
chr19	10	1244200	1247399	1245799
chr19	10	1258200	1259799	1258999
chr19	10	1260400	1265399	1262899
chr19	10	1266200	1268199	1267199
chr19	10	1275000	1276799	1275899
chr19	10	1305200	1306799	1305999
chr19	10	1311000	1312999	1311999
chr19	10	1316400	1318799	1317599
chr19	10	1324000	1325399	1324699
chr19	10	1328200	1329599	1328899
chr19	10	1334400	1335799	1335099
chr19	10	1338000	1340599	1339299
chr19	10	1341200	1342399	1341799
chr19	10	1344000	1348799	1346399
chr19	10	1349800	1352599	1351199
chr19	10	1357800	1361599	1359699
chr19	10	1362200	1364599	1363399
chr19	10	1371400	1373399	1372399
chr19	10	1373800	1375999	1374899
chr19	10	1379800	1381599	1380699
chr19	10	1382600	1385799	1384199
chr19	10	1389000	1390199	1389599
chr19	10	1390600	1392399	1391499
chr19	10	1395800	1399399	1397599
chr19	10	1399800	1401999	1400899
chr19	10	1402600	1405199	1403899
chr19	10	1406000	1408599	1407299
chr19	10	1410200	1412399	1411299
chr19	10	1416000	1427599	1421799
chr19	10	1429600	1430599	1430099
chr19	10	1432400	1435199	1433799
chr19	10	1437800	1439399	1438599
chr19	10	1440400	1442999	1441699
chr19	10	1446000	1448999	1447499
chr19	10	1454000	1455599	1454799
chr19	10	1456800	1457399	1457099
chr19	10	1463800	1465399	1464599
chr19	10	1474800	1475599	1475199
chr19	10	1476200	1478199	1477199
chr19	10	1484400	1485199	1484799
chr19	10	1505200	1507999	1506599
chr19	10	1510600	1512599	1511599
chr19	10	1518200	1520199	1519199
chr19	10	1527200	1529799	1528499
chr19	10	1531200	1532399	1531799
chr19	10	1535400	1537199	1536299
chr19	10	1541800	1544199	1542999
chr19	10	1555800	1557599	1556699
chr19	10	1562600	1563599	1563099
chr19	10	1564200	1566999	1565599
chr19	10	1568400	1574399	1571399
chr19	10	1575600	1576799	1576199
chr19	10	1582600	1585599	1584099
chr19	10	1595200	1597599	1596399
chr19	10	1598000	1600199	1599099
chr19	10	1602400	1604799	1603599
chr19	10	1606400	1608999	1607699
chr19	10	1626200	1627999	1627099
chr19	10	1641400	1643199	1642299
chr19	10	1649200	1651999	1650599
chr19	10	1676400	1677799	1677099
chr19	10	1698600	1702799	1700699
chr19	10	1703600	1707399	1705499
chr19	10	1707800	1710399	1709099
chr19	10	1712400	1713999	1713199
chr19	10	1715400	1717999	1716699
chr19	10	1735200	1736999	1736099
chr19	10	1739800	1740999	1740399
chr19	10	1746800	1748399	1747599
chr19	10	1756600	1759599	1758099
chr19	10	1763400	1764399	1763899
chr19	10	1765600	1771599	1768599
chr19	10	1772000	1775599	1773799
chr19	10	1777600	1780199	1778899
chr19	10	1791000	1792999	1791999
chr19	10	1795400	1797599	1796499
chr19	10	1798600	1799799	1799199
chr19	10	1802400	1804599	1803499
chr19	10	1805400	1809399	1807399
chr19	10	1812800	1816199	1814499
chr19	10	1823400	1824399	1823899
chr19	10	1826000	1827999	1826999
chr19	10	1832600	1836599	1834599
chr19	10	1856000	1856999	1856499
chr19	10	1862800	1866599	1864699
chr19	10	1868600	1869399	1868999
chr19	10	1871000	1872599	1871799
chr19	10	1891200	1896599	1893899
chr19	10	1899600	1902199	1900899
chr19	10	1903000	1909799	1906399
chr19	10	1911000	1912999	1911999
chr19	10	1919400	1922599	1920999
chr19	10	1928000	1931399	1929699
chr19	10	1935800	1939199	1937499
chr19	10	1940400	1942999	1941699
chr19	10	1949200	1950399	1949799
chr19	10	1965600	1966799	1966199
chr19	10	1988800	1994799	1991799
chr19	10	1995400	1998799	1997099
chr19	10	1999200	2003799	2001499
chr19	10	2011600	2013399	2012499
chr19	10	2027600	2027999	2027799
chr19	10	2029000	2029799	2029399
chr19	10	2033000	2035399	2034199
chr19	10	2046400	2053199	2049799
chr19	10	2061400	2063399	2062399
chr19	10	2063800	2068799	2066299
chr19	10	2071000	2073199	2072099
chr19	10	2073800	2075399	2074599
chr19	10	2080000	2082399	2081199
chr19	10	2086600	2088199	2087399
chr19	10	2095600	2097199	2096399
chr19	10	2101600	2102999	2102299
chr19	10	2114600	2116799	2115699
chr19	10	2139400	2142599	2140999
chr19	10	2145600	2148599	2147099
chr19	10	2149200	2151599	2150399
chr19	10	2159400	2163399	2161399
chr19	10	2164000	2165799	2164899
chr19	10	2167200	2169399	2168299
chr19	10	2170200	2171799	2170999
chr19	10	2172200	2174799	2173499
chr19	10	2175600	2183199	2179399
chr19	10	2186000	2187999	2186999
chr19	10	2193400	2195799	2194599
chr19	10	2196400	2205599	2200999
chr19	10	2220000	2223199	2221599
chr19	10	2226200	2227799	2226999
chr19	10	2236400	2242999	2239699
chr19	10	2253400	2254799	2254099
chr19	10	2256000	2259599	2257799
chr19	10	2266800	2267999	2267399
chr19	10	2270200	2271599	2270899
chr19	10	2274800	2277199	2275999
chr19	10	2279200	2280999	2280099
chr19	10	2283000	2284799	2283899
chr19	10	2287800	2293399	2290599
chr19	10	2293800	2296399	2295099
chr19	10	2302200	2305799	2303999
chr19	10	2366200	2367799	2366999
chr19	10	2375800	2378999	2377399
chr19	10	2384400	2386399	2385399
chr19	10	2388800	2389799	2389299
chr19	10	2406400	2408199	2407299
chr19	10	2425800	2430199	2427999
chr19	10	2444600	2446999	2445799
chr19	10	2667200	2669599	2668399
chr19	10	2673000	2675399	2674199
chr19	10	2682400	2684599	2683499
chr19	10	2690200	2691399	2690799
chr19	10	2705600	2707199	2706399
chr19	10	2707600	2709399	2708499
chr19	10	2711800	2712599	2712199
chr19	10	2713200	2714799	2713999
chr19	10	2717800	2720199	2718999
chr19	10	2733600	2734799	2734199
chr19	10	2741000	2743199	2742099
chr19	10	2745400	2748799	2747099
chr19	10	2753600	2759999	2756799
chr19	10	2760400	2761999	2761199
chr19	10	2762400	2764599	2763499
chr19	10	2770800	2771599	2771199
chr19	10	2791800	2793599	2792699
chr19	10	2851200	2852399	2851799
chr19	10	2877400	2878199	2877799
chr19	10	2895400	2896599	2895999
chr19	10	2900200	2901999	2901099
chr19	10	2975400	2976799	2976099
chr19	10	2978400	2980799	2979599
chr19	10	2985800	2987799	2986799
chr19	10	3004200	3006999	3005599
chr19	10	3011600	3014199	3012899
chr19	10	3026400	3027399	3026899
chr19	10	3044800	3045999	3045399
chr19	10	3049200	3052799	3050999
chr19	10	3055200	3057599	3056399
chr19	10	3060000	3061599	3060799
chr19	10	3063400	3067199	3065299
chr19	10	3067600	3070399	3068999
chr19	10	3070800	3072199	3071499
chr19	10	3072800	3074799	3073799
chr19	10	3087000	3087599	3087299
chr19	10	3100400	3102999	3101699
chr19	10	3129200	3131999	3130599
chr19	10	3136200	3137399	3136799
chr19	10	3140000	3142599	3141299
chr19	10	3143200	3145199	3144199
chr19	10	3154600	3156599	3155599
chr19	10	3158600	3162599	3160599
chr19	10	3177800	3180999	3179399
chr19	10	3220600	3222599	3221599
chr19	10	3231800	3233799	3232799
chr19	10	3265600	3267599	3266599
chr19	10	3308800	3313799	3311299
chr19	10	3316000	3318999	3317499
chr19	10	3332600	3334999	3333799
chr19	10	3353800	3356399	3355099
chr19	10	3386000	3386599	3386299
chr19	10	3403400	3405399	3404399
chr19	10	3414000	3415399	3414699
chr19	10	3433800	3434599	3434199
chr19	10	3442200	3444199	3443199
chr19	10	3447400	3447999	3447699
chr19	10	3451000	3452199	3451599
chr19	10	3456600	3458999	3457799
chr19	10	3467200	3468199	3467699
chr19	10	3470000	3472199	3471099
chr19	10	3473000	3475599	3474299
chr19	10	3477800	3479799	3478799
chr19	10	3481600	3484599	3483099
chr19	10	3485200	3488999	3487099
chr19	10	3493800	3496599	3495199
chr19	10	3497000	3497599	3497299
chr19	10	3498000	3500399	3499199
chr19	10	3506400	3509399	3507899
chr19	10	3523200	3525599	3524399
chr19	10	3527000	3530399	3528699
chr19	10	3536400	3538399	3537399
chr19	10	3550800	3551799	3551299
chr19	10	3554000	3556199	3555099
chr19	10	3557000	3559399	3558199
chr19	10	3561800	3566999	3564399
chr19	10	3568400	3572999	3570699
chr19	10	3574600	3575799	3575199
chr19	10	3576800	3578399	3577599
chr19	10	3582000	3585999	3583999
chr19	10	3587200	3590399	3588799
chr19	10	3594200	3597999	3596099
chr19	10	3602000	3604799	3603399
chr19	10	3606600	3608399	3607499
chr19	10	3609000	3610999	3609999
chr19	10	3611400	3613399	3612399
chr19	10	3615400	3616799	3616099
chr19	10	3619800	3625399	3622599
chr19	10	3634200	3635799	3634999
chr19	10	3638400	3640199	3639299
chr19	10	3647400	3649799	3648599
chr19	10	3650200	3651999	3651099
chr19	10	3689200	3690199	3689699
chr19	10	3701600	3702999	3702299
chr19	10	3703400	3704199	3703799
chr19	10	3721400	3723199	3722299
chr19	10	3728000	3730799	3729399
chr19	10	3733000	3737999	3735499
chr19	10	3757600	3762399	3759999
chr19	10	3769800	3770399	3770099
chr19	10	3772000	3774999	3773499
chr19	10	3782000	3783399	3782699
chr19	10	3800000	3801399	3800699
chr19	10	3806600	3807399	3806999
chr19	10	3813800	3815599	3814699
chr19	10	3819000	3820599	3819799
chr19	10	3858600	3859599	3859099
chr19	10	3887400	3888199	3887799
chr19	10	3909200	3911399	3910299
chr19	10	3911800	3912799	3912299
chr19	10	3914200	3915999	3915099
chr19	10	3921400	3922599	3921999
chr19	10	3927400	3929399	3928399
chr19	10	3930200	3931199	3930699
chr19	10	3931800	3934599	3933199
chr19	10	3935000	3937199	3936099
chr19	10	3958000	3959199	3958599
chr19	10	3963000	3968399	3965699
chr19	10	3977800	3980399	3979099
chr19	10	3981600	3986599	3984099
chr19	10	3988000	3990399	3989199
chr19	10	4004800	4006599	4005699
chr19	10	4012000	4015999	4013999
chr19	10	4016600	4019599	4018099
chr19	10	4040400	4042199	4041299
chr19	10	4044800	4046599	4045699
chr19	10	4049200	4050799	4049999
chr19	10	4052400	4054399	4053399
chr19	10	4074800	4075399	4075099
chr19	10	4125200	4127799	4126499
chr19	10	4167000	4169199	4168099
chr19	10	4208800	4210799	4209799
chr19	10	4229800	4231399	4230599
chr19	10	4254800	4257999	4256399
chr19	10	4273800	4275399	4274599
chr19	10	4293400	4295599	4294499
chr19	10	4310800	4313799	4312299
chr19	10	4314200	4315199	4314699
chr19	10	4320400	4322199	4321299
chr19	10	4325600	4327199	4326399
chr19	10	4350400	4351799	4351099
chr19	10	4353200	4354399	4353799
chr19	10	4383600	4384599	4384099
chr19	10	4393000	4400799	4396899
chr19	10	4403200	4405399	4404299
chr19	10	4406600	4409199	4407899
chr19	10	4422200	4426799	4424499
chr19	10	4433800	4434799	4434299
chr19	10	4439200	4439999	4439599
chr19	10	4444400	4445399	4444899
chr19	10	4446400	4447799	4447099
chr19	10	4448600	4449999	4449299
chr19	10	4451800	4455999	4453899
chr19	10	4467600	4471199	4469399
chr19	10	4474400	4475199	4474799
chr19	10	4489000	4489999	4489499
chr19	10	4493400	4495599	4494499
chr19	10	4498400	4499599	4498999
chr19	10	4506800	4509599	4508199
chr19	10	4534200	4536399	4535299
chr19	10	4589400	4591799	4590599
chr19	10	4602800	4603799	4603299
chr19	10	4620600	4621399	4620999
chr19	10	4627200	4628999	4628099
chr19	10	4633400	4635799	4634599
chr19	10	4637800	4638599	4638199
chr19	10	4639400	4642199	4640799
