ABHD11	2.110714792	3.593512181	4.295638064	6.510954518	4.244676049	3.89668513
ABHD12	27.15504932	37.92504159	48.57141642	51.70731339	49.32409313	58.3458023
ABHD12B	0.586236011	0.618198315	0.416664467	0.322987107	0.362366258	0.698660459
ABHD13	8.604890344	9.829542479	11.56625943	6.84914749	9.417237568	7.95888037
ABHD14A	1.642356983	1.087518351	3.95977248	5.943735806	2.846918867	6.318778492
ABHD14B	16.37496314	14.11112629	21.63501913	12.95648531	16.95449361	24.54611596
ABHD15	5.686979422	5.656513866	3.049510381	11.05780089	10.80198223	8.005365003
ABHD16A	20.70544651	25.91278773	19.4711409	32.49114159	29.23320373	19.80398477
ABHD16B	1.467152695	1.832935269	2.797988943	1.873573275	0.963438439	1.51513794
ABHD2	33.82540203	30.54096203	45.35864318	20.18536936	22.42488857	42.47182745
ABHD3	15.84746697	13.03409753	17.49866797	25.47934189	18.49120558	13.60626009
ABHD4	12.65801158	10.24443332	9.015099296	14.52746276	14.92065679	16.98818328
ABHD5	13.77477429	15.41555398	13.95181089	3.030222283	7.046920657	7.556616345
ABHD6	3.320672812	2.560431888	2.230752087	6.249280424	3.4417743	3.158955275
ABHD8	8.4642009	9.426623505	7.839571673	8.636371249	10.2795821	7.822785078
ABI1	38.17764846	38.4784293	40.34197458	37.31339749	33.62169609	38.88497323
ABI2	2.139948921	1.118105593	0.688124055	3.407739167	2.418800848	1.782238753
ABI3	4.469249246	2.653727046	2.83058665	2.677651394	0.803599364	1.688192284
ABI3BP	0.009197594	0.022130024	0.042484839	0.017692698	0.124512119	0.067372005
ABL1	7.820573671	8.453057478	7.418453822	14.51063599	12.92687869	10.86215745
ABL2	12.64691775	10.73665861	24.59178557	19.46642891	25.3760938	25.91744735
ABLIM1	2.305297239	0.427548656	0.958421837	0.580549151	0.26228019	0.833683898
ABLIM2	0	0.033924938	0	0.053209655	0	0.007536314
ABLIM3	0.108915489	0.044120922	0.009408355	0.272842441	0.103057172	0.033580192
ABO	0.089901425	0	0	0.415297655	0	0
ABP1	0.24530112	0.663906843	0.033700429	2.30219394	2.502474889	0.224832627
ABR	42.07669168	51.45388913	38.97109131	81.09557107	58.48215632	56.52311565
ABRA	0.020626834	0	0	0.005513462	0.04285519	0
ABT1	6.518420904	7.732666903	11.24908646	9.472756912	8.696233711	9.956409618
ABTB1	8.983934162	12.21581066	9.547176489	13.59994892	24.18036478	15.51915566
ABTB2	0.344801606	0.47236643	1.091868253	0.910230351	0.194499958	0.311792856
ACAA1	18.74376269	19.43483212	27.60997356	29.7139795	24.97345495	28.32343881
ACAA2	17.78845357	14.97449567	21.48145668	31.44637962	22.12184009	29.74265809
ACACA	0.687851893	0.340024021	0.71641813	2.94932736	0.973910662	1.359960699
ACACB	0.999362942	1.359924205	0.996247862	1.557494648	1.520227946	1.789336658
ACAD10	5.577968801	5.036132331	5.099096087	8.588051836	5.956432128	7.658842065
ACAD11	4.838610696	5.984091502	4.443999057	6.951612785	6.960978001	6.966023352
ACAD8	11.38646277	11.40466813	7.794120008	7.407160204	8.099475151	8.927987448
ACAD9	6.238045449	6.435992043	5.885324282	10.01102989	8.016594345	7.496301065
ACADL	0	0	0	0	0	0
ACADM	10.39156774	5.86883103	11.36573146	15.53931596	8.703936706	9.303119998
ACADS	4.622837973	5.06471148	7.310903487	7.144258978	5.756627878	7.559516674
ACADSB	1.402573673	1.675074077	2.738751583	3.108143816	1.303452877	2.993331762
ACADVL	77.45151649	49.66202025	50.37931721	85.65133037	80.55262509	66.12122044
ACAN	0.014204898	0.045923116	0.145332994	0.003431598	0	0
ACAP1	12.83643025	14.64479148	9.747745752	18.7946752	25.87688107	18.2963215
ACAP2	22.65412026	20.88001358	20.62536973	19.37856579	25.07399988	18.01167026
ACAP3	4.075606784	5.556009476	3.607495084	14.68832744	10.3751095	8.475320048
ACAT1	3.54665113	3.803183056	5.591238873	10.92699591	4.174561561	7.739537933
ACAT2	8.115361928	13.47233662	18.02206813	19.83568225	7.758755512	11.07023204
ACBD3	12.52110432	17.80981171	18.993188	14.77907185	17.08947109	15.48858531
ACBD4	1.861228371	2.141841422	1.156161277	2.40239869	3.957261412	3.927316994
ACBD5	10.08513498	9.918721366	12.52384189	11.09773884	10.18030886	11.33002159
ACBD6	3.170447075	4.848263985	7.337199315	7.71008943	8.040201908	10.06684497
ACBD7	0.008482758	0	0.097117046	0.166640345	0.017497174	0.048485398
ACCN1	0	0	0	0	0	0
ACCN2	0.022696868	0.007230596	0	0.045668418	0.062473298	0.009626655
ACCN3	1.274000599	1.31619016	1.166234124	0.309309376	0.532897656	0.756515753
ACCN4	0.029313555	0.016825366	0	0	0.020352531	0.012545349
ACCN5	0	0	0	0	0	0
ACCS	1.646698284	11.34985694	1.093465436	9.879689399	20.40444079	3.875164082
ACCSL	0	0	0	0	0	0
ACD	3.825862662	5.186648342	5.163532017	6.038915005	7.24349398	6.196024911
ACE	37.97407199	57.80927688	22.76668098	151.3315059	108.3416476	135.7493134
ACE2	0	0	0	0	0	0
ACER1	0	0	0	0	0	0
ACER2	0.231305723	0.316199961	0.085919564	0.570957698	0.658838288	0.485293316
ACER3	10.59647492	7.819942983	8.264136999	14.99078418	11.42762464	9.951098514
ACHE	0.257428032	0.12398481	0.265039377	0.638042861	0.240930443	0.001938586
ACIN1	26.12457557	33.43654437	25.67038698	45.36570567	45.33625474	40.1927655
ACLY	22.55155884	20.40082587	24.50734282	36.86461788	29.64011735	26.37138882
ACMSD	0.001247267	0	0	0.03817779	0.022383481	0.06617906
ACN9	1.310160207	1.483953061	4.727950806	2.395537242	2.237255245	3.635876911
ACO1	19.60550665	13.70399951	20.02075995	11.43066434	10.29173209	9.06601939
ACO2	28.00874117	23.72136043	48.17000044	56.29301238	31.23267414	35.33923914
ACOT1	0.053040833	0.564066749	0.331400867	0.173429413	0.662489919	0.601608547
ACOT11	0.886976281	1.04250057	1.544917023	2.033722491	1.02966616	2.04184621
ACOT12	0	0	0	0.015260157	0	0
ACOT13	7.049928766	7.294738477	7.059073448	5.469621235	6.55181803	5.473816908
ACOT2	2.026412766	1.984902037	3.353062473	4.670346941	2.375868355	3.719620644
ACOT4	0.536573535	0.587035605	1.767400549	0.158103845	0.072306977	0.791095289
ACOT6	0.053638003	0	0	0.028694416	0.117538649	0.126867347
ACOT7	6.402070247	3.149318192	9.66405247	28.14127765	13.15758357	26.47445008
ACOT8	7.545993822	9.042158274	10.47905439	10.52550465	15.15271093	11.68239743
ACOT9	31.76936194	39.19946573	37.18442531	30.29684279	29.43591478	28.18193316
ACOX1	12.1982016	5.653476196	5.220496366	7.9590048	7.917119928	5.301785686
ACOX2	0.245879522	0.327269471	0.473838438	0.248512399	0.132191513	0.118375542
ACOX3	5.773409517	5.521796669	5.218565194	7.926013885	6.450169856	6.36632437
ACOXL	0.001942646	0.0326774	0.012881463	0.209765799	0.051503095	0.032398101
ACP1	18.44886182	18.42652686	29.59720766	21.26329763	21.1622249	27.16789961
ACP2	48.79677595	21.97496183	35.18503896	46.89617956	22.27437765	19.41766816
ACP5	295.5176514	151.0034159	122.0833293	261.9098119	173.1775342	178.1562325
ACP6	1.200164131	1.7548586	1.290028566	3.050043913	3.812225225	2.522333973
ACPL2	1.196792834	0.953471477	1.171200606	6.522246886	3.244891303	5.635478464
ACPP	9.719967145	5.289573109	5.620197391	3.515216624	4.106388795	3.280102844
ACPT	0	0.084656302	0.018299302	0.039206139	0.130519272	0.051285194
ACR	0.023163064	0	0	0	0	0
ACRBP	1.750291312	2.154029153	3.268677768	2.7392183	4.628238069	4.186755933
ACRC	0.689102515	0.678366732	0.624851837	0.290348875	0.514381626	0.553593167
ACRV1	0	0	0	0.020394217	0	0
ACSBG1	0	0.017028272	0.081525862	0.026401048	0.039598588	0.059571315
ACSBG2	0.076798534	0.065909298	0.030169937	0.023011745	0	0.067160709
ACSF2	8.336212844	9.332722276	5.663975589	24.68534066	29.38104205	24.28195905
ACSF3	4.60354119	4.980627335	3.958061224	5.730997301	6.6969039	5.177007134
ACSL1	220.0675024	379.1928966	207.1701481	19.36181745	35.89841039	22.87802686
ACSL3	26.99851657	23.64062058	23.37583972	31.72567387	19.81965249	20.60315866
ACSL4	69.8510175	53.17864261	51.8499591	34.06758069	38.48219546	34.57932971
ACSL5	8.339848649	10.92790861	15.90206296	21.74168276	7.77343521	10.25265605
ACSL6	0.009028889	0	0.026047451	0.048569874	0	0
ACSM1	0.313634912	0.05559014	0.066312644	0.366839538	0.172614001	0.838891138
ACSM2A	0	0	0	0	0	0
ACSM2B	0	0	0	0.003234814	0	0
ACSM3	0.24613939	0.474045798	0.226010722	0.696610444	0.136895333	0.901011557
ACSM4	0.038248148	0.001282037	0	0.694322411	0.363729339	0.025675499
ACSM5	0.023333828	0.022597482	0	1.262676739	0.243921609	0.679012661
ACSS1	2.179873658	3.325517046	2.312163745	7.580498214	6.295119258	4.327532406
ACSS2	17.2475742	14.86243801	14.02297459	20.62199472	16.79566789	18.74615792
ACSS3	0.074918988	0.009003186	0.026978443	0.143382342	0	0
ACTA1	0.151819354	0.265367475	0.301693278	0.407001838	0.448658287	0.470375772
ACTA2	6.108457796	10.47168939	14.52901186	4.491423756	9.712649135	15.28088648
ACTB	952.138365	952.7717642	805.2487296	3847.946739	2317.904403	2655.273187
ACTBL2	0	0.00978651	0	0.027163672	0.021109493	0.026043442
ACTC1	0.053595274	0.036981139	0.077573147	0.131429472	0.079896642	0.108407858
ACTG1	225.3343766	258.9017641	202.2574747	742.1678599	523.9857334	592.6357141
ACTG2	0.298767367	0.164273657	0.184590923	0.558766671	0.310343886	0.42385697
ACTL6A	7.674551704	7.639925117	12.45767649	14.86296388	9.722206981	15.46507862
ACTL6B	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0
ACTL7B	0	0.03884126	0	0	0	0.025867852
ACTL8	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0
ACTN1	118.0769151	64.5798579	78.23135049	101.5177543	64.19506432	90.0895924
ACTN2	0.114944604	0.012067161	0.054211136	0.059924819	0	0.028127453
ACTN3	0.039770272	0.009558523	0	0.037187375	0.020662374	0.006368063
ACTN4	49.78161514	51.12066012	40.92391865	74.69314965	66.73551626	69.3239955
ACTR10	15.60400847	17.12337698	24.19712874	16.008655	15.61191699	17.53253857
ACTR1A	25.971296	23.38262369	17.6492445	41.75150913	32.72090193	22.34647529
ACTR1B	21.21328951	22.75211663	22.68155327	27.29798574	34.19318771	32.84817243
ACTR2	127.1948835	128.0446295	106.5533913	213.8062951	181.2486721	123.4050721
ACTR3	116.6256522	109.1893836	135.3863396	156.0876878	100.2069516	106.9109312
ACTR3B	0.796395974	0.625183918	1.172763905	1.044195879	1.126740985	2.286413993
ACTR3BP2	0	0	0	0	0	0
ACTR3C	0.26715812	0.082311822	0.184833862	0.14846254	0.044455552	0
ACTR5	2.985974533	3.114075725	4.560337098	3.462586533	3.256435884	4.069412142
ACTR6	10.23721412	11.11136794	17.42607538	8.338956362	10.75816505	11.96927761
ACTR8	5.212389094	3.99624783	5.198939291	8.105665288	7.619392166	6.939034563
ACTRT1	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0
ACVR1	17.64980467	13.44218821	12.51565762	11.47763393	13.31904315	15.11336749
ACVR1B	15.30406053	16.3359388	18.7281301	3.742766888	5.85095834	7.083628754
ACVR1C	0.168847279	0.036127094	0	0.045127066	0.077996179	0.030073132
ACVR2A	4.371601025	1.319495486	2.761696422	2.496773744	2.016766203	5.267131327
ACVR2B	0.825296952	0.715261089	0.568278413	0.592439806	0.811278766	1.091877959
ACVRL1	7.353519108	10.93698828	9.752730761	0.526019718	1.353134933	1.090515394
ACY1	0.582147854	0.577647879	1.369802923	0.679740169	1.174614233	0.94774285
ACY3	0	0	0.125875736	0	0	0.06270568
ACYP1	3.98396393	4.243370685	6.615178495	2.884808672	5.485381724	4.132152721
ACYP2	0.162859798	0.272433717	0.492312619	1.413137511	0.312883769	0.437939042
ADA	1.827620983	3.262806522	4.1263558	5.279772831	6.061247063	5.205613941
ADAD1	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0
ADAL	1.024805926	1.000252457	1.755906134	0.755550294	0.684192769	1.272664745
ADAM1	0.933246314	0.600063181	0.650095833	0.860978773	0.673527056	1.556126172
ADAM10	80.27219231	81.37341531	66.14939573	40.85505917	47.3077297	48.71293182
ADAM11	0.1212964	0.134481439	0.132276656	0.021181849	0.134044029	0.091695727
ADAM12	1.174934904	0.237525293	0.185845426	13.09108293	1.940260148	3.044580243
ADAM15	30.23556564	25.00437882	19.94902927	96.07928799	72.10619977	77.37023128
ADAM17	41.47551717	28.12281461	27.51126458	26.72088829	23.03600589	17.27951045
ADAM18	0	0	0	0	0	0
ADAM19	0.51629395	0.542618678	0.463057186	45.00160613	28.76907752	12.33208862
ADAM2	0	0	0	0	0	0
ADAM20	0.020349947	0.08808006	0.073220427	0	0.021120244	0.084727896
ADAM21	0.011733141	0.011347941	0	0.012615443	0	0.037809725
ADAM21P1	0.027903929	0.026690082	0	0.014812027	0	0
ADAM22	0.048554076	0.022991388	0.017209214	0.040225139	0.033870076	0.047244401
ADAM23	0	0.015998204	0	1.194617857	0.466881625	0.148307485
ADAM28	19.46836844	14.64567641	18.79485509	0.508148692	2.292061399	2.584995457
ADAM29	0	0	0	0	0	0
ADAM30	0	0	0	0.010264793	0	0
ADAM32	0	0	0.060005624	0.038904788	0.018558216	0.051279099
ADAM33	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0
ADAM5P	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0
ADAM8	68.42151047	84.23228909	53.46839171	60.8871826	133.1818822	114.7349057
ADAM9	51.32607822	50.82837149	52.68286788	87.3018326	96.9272951	79.82213097
ADAMDEC1	71.14900443	82.36662641	136.1711035	3.302046379	5.765840108	8.284997463
ADAMTS1	0.061074322	0.011752037	0.017588213	0.019578638	0	0
ADAMTS10	0.810046097	1.133463582	0.765688628	1.855679885	3.365766551	3.693130224
ADAMTS12	0	0	0	0	0	0
ADAMTS13	0.181188445	0.233637688	0.189072048	0.128954542	0.299191404	0.24511451
ADAMTS14	3.960835739	2.161351803	1.048473186	10.71424309	3.160449225	2.317642744
ADAMTS15	0	0.019257458	0	0.074871823	0.083062514	0.016031096
ADAMTS16	0.009894624	0	0	0	0	0.01709685
ADAMTS17	0.017889216	0	0.019362716	0.023971184	0.009315699	0.008624876
ADAMTS18	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0
ADAMTS2	0.121498326	0.737140193	0.272969158	0.11049363	0.659367298	0.116559565
ADAMTS20	0	0	0	0	0	0
ADAMTS3	0	0	0	0	0	0
ADAMTS4	0.006517798	0.006305035	0	0.022490974	0	0
ADAMTS5	0	0.008486235	0	0.058079817	0.048843565	0.15625952
ADAMTS6	0.070297264	0.007521031	0	0.010439764	0	0
ADAMTS7	0	0	0	0.013651702	0.010752019	0
ADAMTS8	0	0	0	0.00481823	0	0.010642446
ADAMTS9	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0
ADAMTSL2	0	0	0.009870372	0.022444484	0.028551668	0.039625106
ADAMTSL3	0	0	0	0	0	0
ADAMTSL4	69.0432556	121.1266371	37.73064537	120.8878092	182.0765432	93.09981959
ADAMTSL5	0.06537236	0.012293828	0.05727788	0.095188257	0.012847387	0.06070801
ADAP1	6.418122994	10.38554021	6.296509794	16.59597799	15.15637116	9.579170965
ADAP2	15.97878488	17.38391183	14.41164778	33.65617757	26.08057096	21.00441573
ADAR	59.80218646	69.94641883	81.36445262	58.58672767	48.73155529	54.24494258
ADARB1	2.745603701	3.627142242	1.766703931	1.592329801	1.744249794	1.501477116
ADARB2	0.085811209	0	0	0.033737408	0	0
ADAT1	3.734931039	2.497249899	2.763785219	6.456576382	3.413958833	3.954047959
ADAT2	0.215837561	0.210289508	0.551397291	1.363056631	0.602066208	0.934859022
ADAT3	0.467697061	0.660713975	0.682396234	1.170395463	0.801516974	0.68279334
ADC	0.283394899	0.116537193	0.425028594	0.348861298	0.081113876	0.084588145
ADCK1	1.095006505	1.819633997	1.808700683	5.027464142	3.615624318	2.325615655
ADCK2	10.35076338	13.0026361	14.09629021	17.40921413	15.15665794	16.76954218
ADCK3	4.230674247	3.750213377	7.061743594	16.64553331	18.55991812	16.39162392
ADCK4	6.301434143	5.418514535	4.865774342	6.28161567	6.360549046	6.207688071
ADCK5	2.461555154	2.399245813	2.099665333	3.939676128	3.740410706	3.696340337
ADCY1	0	0.013722819	0	0.142956862	0	0
ADCY10	0.003614867	0.015119322	0.014475695	0.013571535	0.010879963	0.002675187
ADCY2	0.008664856	0	0	0.009263845	0	0.011106563
ADCY3	5.613789983	19.8769248	12.45156757	9.33374898	6.138328713	9.415327774
ADCY4	1.449433466	1.733191723	1.37811926	0.276420136	1.143286365	1.206506921
ADCY5	0.02068802	0.02183847	0.045751413	0.083191634	0.113157986	0.052348997
ADCY6	0.247584137	0.054277227	0	0.974815141	0.493766086	0.251470601
ADCY7	49.34227606	68.74143523	35.90863259	89.75221967	90.82086973	87.27891701
ADCY8	0	0	0	0	0	0
ADCY9	2.260861424	4.003096529	2.815690333	3.334328206	4.725810688	4.869117653
ADCYAP1	0	0	0	0.009263573	0	0
ADCYAP1R1	0	0	0	0.004617234	0	0
ADD1	26.58015876	33.39973143	23.64354193	54.60648058	50.33147046	43.23978108
ADD2	0.116153438	0.027591909	0.075699364	1.60117118	0.397131026	0.076545822
ADD3	11.05614463	13.73809512	6.074588952	24.40525448	21.45420891	8.952775123
ADH1A	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0
ADH4	0	0	0	0	0	0
ADH5	13.44103789	10.50296057	15.17032647	22.43871254	18.7603367	16.7155514
ADH6	0	0	0	0	0	0.016929179
ADH7	0	0	0	0	0	0
ADHFE1	0.682212737	1.566927932	1.998624273	7.153413389	4.969050509	5.844080267
ADI1	11.13778534	9.134701486	20.82129294	38.88308614	18.73137604	35.57345597
ADIG	0	0	0	0	0	0
ADIPOQ	0.003656593	0.007832037	0	0.046940938	0.031477975	0.004252739
ADIPOR1	69.15326615	103.1623578	104.5354434	61.29476672	104.1306383	98.88548931
ADIPOR2	17.62314786	17.55991197	18.14639433	19.40506594	22.34486068	19.88347782
ADK	14.70659619	4.67605069	8.390113262	16.03708577	11.99371436	14.71113261
ADM	58.34725648	59.38232859	58.13130296	4.006310035	8.244664025	25.0232311
ADM2	5.184709502	4.791665853	0.472026155	0.214476103	0.264031169	0.209991423
ADNP	14.90982582	11.8947742	13.2019481	15.62177422	18.39841596	16.25836757
ADNP2	5.889283546	11.20625553	15.51534554	5.581357277	7.265658725	11.02010423
ADO	42.48505249	23.13828873	53.33810702	20.9482993	17.58430492	37.31889588
ADORA1	0.145778148	0.018713164	0	0.30635111	0.141493285	0.3117036
ADORA2A	3.286153332	3.746817113	7.394682602	1.533611914	3.716373643	1.111454801
ADORA2B	8.678648729	12.51864101	7.619516331	4.754899147	5.204011539	7.899676037
ADORA3	1.251453986	0.875233329	0.332302472	21.00847635	22.70174366	8.822231601
ADPGK	61.10547408	49.48628615	58.185234	57.08435368	49.38936439	72.29425509
ADPRH	8.366627092	7.927045704	13.9122179	9.7949567	7.518293249	8.462971748
ADPRHL1	0.104576526	0.070404355	0.15078023	0.146678062	0	0.133991434
ADPRHL2	14.9625733	14.01347724	14.34308536	19.96221792	17.42038129	17.87122174
ADRA1A	0.008030165	0	0	0	0	0.010221501
ADRA1B	0.025203908	0	0	0.013467637	0	0
ADRA1D	0.022577742	0	0.015299077	0.011385741	0	0.055580854
ADRA2A	0	0	0	0	0	0
ADRA2B	0.809727367	0.576238781	0.7262127	0.29684856	0.325202146	0.482161452
ADRA2C	0	0	0	0.015504222	0	0
ADRB1	1.605708836	0.391470589	0.499229001	0.031820639	0	0.038150816
ADRB2	2.529551439	3.923548837	7.116381624	2.56637123	1.719107688	2.093979346
ADRB3	0.150152324	0.598533338	0.18553236	0.068828822	1.048011851	0.350729095
ADRBK1	35.92540184	69.62322818	35.87549012	70.11641698	104.8876754	53.99967438
ADRBK2	20.1312942	14.06755089	7.913151025	18.01699452	20.95704235	13.40189062
ADRM1	35.41807123	46.07793788	43.46172473	43.89936966	39.6017472	38.4925709
ADSL	12.67856001	12.6367263	18.73337566	23.16732688	17.88840824	22.5486464
ADSS	27.73089847	19.83123318	21.24087881	13.47385913	13.46755164	16.73272464
ADSSL1	5.139638904	8.925934205	7.221719447	0.652811891	7.636252611	14.65715904
AEBP1	0.055465375	6.73E-05	0.009996377	0.077496595	0.057834957	0.009324271
AEBP2	2.952028334	2.238816925	2.743129789	5.4767797	5.535157771	4.898409954
AEN	1.845088465	5.113876425	9.471626842	4.2054688	5.047395897	7.389261437
AES	99.29315489	95.37691872	69.14097346	176.7930294	152.6156832	123.7351749
AFAP1	0.05865426	0.804410905	0.011205226	0.145561886	0.969685999	0.004984558
AFAP1-AS1	0	0.018956643	0	0.014403897	0.009239799	0.002877503
AFAP1L1	0.411066845	0.280258728	0.514684575	0.555666406	0.540038635	0.49656437
AFAP1L2	0.028485076	0.013741564	0	0.026719335	0	0.004579932
AFF1	7.557223097	11.88385308	11.51066618	17.80562123	21.15417228	17.82744511
AFF2	0.246625039	0.100313343	0.130414544	0.02052527	0.025524315	0.013121806
AFF3	0.04356635	0.055030476	0.079708333	0.386033259	0.271473638	0.300777132
AFF4	20.36348839	20.64705998	21.34077728	13.88331136	16.8382738	15.91103315
AFG3L1P	4.131843266	4.227746703	3.752116066	3.705692158	3.422888888	4.330069663
AFG3L2	16.30081882	15.258543	24.80109733	26.49734228	17.21440857	23.34828986
AFM	0	0	0	0	0	0
AFMID	2.419102686	3.730460485	4.049832964	3.994082823	7.994669892	8.449030891
AFP	0	0	0	0	0	0
