HTR6	0.01949	0.00000	0.01616
TMCO4	3.38744	3.72389	5.35904
RNF186	0.00000	0.00000	0.00000
OTUD3	2.52775	2.95719	2.97134
PLA2G2E	0.00000	0.00000	0.00000
PLA2G2A	0.00000	0.00000	0.00000
PLA2G5	0.00000	0.00000	0.00000
PLA2G2D	0.02913	0.00725	0.01214
PLA2G2F	0.00000	0.00000	0.00000
PLA2G2C	0.00000	0.15945	0.00000
UBXN10	0.16429	0.29421	0.09820
VWA5B1	0.00000	0.00000	0.00000
LOC339505	0.00000	0.00000	0.00000
CAMK2N1	0.05787	0.00000	0.00000
MUL1	6.36343	7.49600	8.40361
FAM43B	0.00000	0.00000	0.00000
CDA	62.39217	52.25734	84.58207
PINK1	14.66514	18.85584	23.45371
DDOST	76.85246	80.46757	71.36749
KIF17	0.00777	0.07501	0.00831
SH2D5	0.00000	0.00000	0.03407
HP1BP3	50.42820	52.03152	43.89121
EIF4G3	15.09506	13.51809	14.59326
ECE1	23.03707	24.21901	29.98998
NBPF3	0.37427	0.35834	0.38719
ALPL	0.13706	0.05080	0.03050
RAP1GAP	0.00000	0.01632	0.02870
USP48	22.80111	21.86884	20.19208
LDLRAD2	0.16335	0.12489	0.14890
HSPG2	0.09325	0.05449	0.03666
CELA3B	0.00000	0.00000	0.00000
CELA3A	0.00000	0.00000	0.00000
HSPC157	8.76287	10.30347	10.93102
CDC42	113.92442	109.95833	89.69343
WNT4	0.03657	0.03407	0.08935
ZBTB40	9.46245	11.50488	7.90138
EPHA8	0.00409	0.00000	0.00000
C1QA	2.73757	3.60576	1.05243
C1QC	0.56634	0.42821	0.34665
C1QB	1.67420	2.03031	0.47084
EPHB2	2.44733	2.57223	1.69844
MIR4253	0.00000	0.00000	0.00000
KDM1A	16.97997	17.50210	14.09480
MIR3115	0.00000	0.00000	0.00000
LUZP1	5.05896	4.73583	3.53990
HTR1D	0.00000	0.00000	0.00000
HNRNPR	49.44424	47.66193	37.28197
ZNF436	3.04050	2.57622	2.11019
C1orf213	0.10645	0.15589	0.22112
TCEA3	0.71766	0.39126	0.37855
ASAP3	0.14426	0.28303	0.06091
E2F2	1.59976	1.71560	1.27015
ID3	0.15475	0.10136	0.27774
MDS2	0.08053	0.00000	0.04682
RPL11	1175.38276	1091.14517	1224.79475
TCEB3	12.10983	10.10596	10.13683
C1orf128	18.26608	17.31291	14.53026
LYPLA2	14.66001	15.20024	21.84963
GALE	3.55421	3.09320	3.37101
HMGCL	10.86905	14.38140	13.87843
FUCA1	31.93020	18.22897	13.83971
CNR2	0.07564	0.00000	0.01923
PNRC2	39.64608	32.26526	26.47484
SRSF10	15.99368	14.30290	11.93669
MYOM3	0.00000	0.00000	0.00000
IL22RA1	0.00000	0.00000	0.00000
IL28RA	0.00868	0.00000	0.00000
LOC284632	0.00000	0.00000	0.00000
GRHL3	0.04411	0.02935	0.00923
C1orf201	0.42445	0.26370	0.32702
NIPAL3	1.49155	1.88463	1.90335
RCAN3	4.07815	4.06535	5.03480
C1orf130	0.00000	0.00000	0.00000
SRRM1	22.51368	20.09360	18.49833
CLIC4	13.48016	14.00070	14.30062
RUNX3	9.58131	9.05441	10.94504
SYF2	48.11652	42.20559	40.82497
C1orf63	107.08493	93.28685	87.61053
RHD	0.40394	0.15977	0.54005
TMEM50A	73.63139	58.44152	56.50473
RHCE	0.01845	0.00000	0.00852
TMEM57	5.17974	4.74981	4.45197
LDLRAP1	7.70329	5.88028	7.91616
MAN1C1	5.19940	3.40075	5.24868
SEPN1	15.92390	14.41922	14.86246
FAM54B	29.57068	27.79528	21.55659
LOC646471	3.58076	3.59390	2.81584
C1orf135	0.25404	0.30275	0.22474
PAQR7	6.68967	7.37441	7.19890
STMN1	0.87475	0.67938	0.48971
MIR3917	0.00000	0.00000	0.00000
PAFAH2	3.27581	3.98442	3.74282
EXTL1	0.00983	0.00000	0.00000
SLC30A2	0.00000	0.00000	0.01970
TRIM63	0.00000	0.00000	0.00000
PDIK1L	2.37730	2.41880	2.11487
GRRP1	0.00000	0.00000	0.00000
ZNF593	4.75650	6.31707	7.57707
CNKSR1	0.26801	0.04997	0.21532
CATSPER4	0.00000	0.00000	0.00000
CCDC21	8.98336	10.17499	7.94787
SH3BGRL3	440.72141	495.51393	490.30416
UBXN11	96.76611	110.13587	127.95417
CD52	587.61947	49.93579	556.65029
AIM1L	0.02696	0.00000	0.09170
ZNF683	0.02400	0.00000	0.01939
LIN28A	0.03893	0.00950	0.00763
DHDDS	6.25511	5.98184	4.25884
HMGN2	19.31998	20.09540	21.95017
RPS6KA1	67.47681	64.86457	57.17858
MIR1976	0.07247	0.30786	0.00000
ARID1A	24.66536	26.23107	29.38421
PIGV	3.67405	3.26373	4.05726
ZDHHC18	13.34463	11.77747	13.38191
SFN	0.08989	0.02841	0.38990
GPN2	7.16620	8.08328	10.79236
GPATCH3	7.47041	6.58216	8.01549
NR0B2	0.00000	0.00000	0.00000
NUDC	28.69281	27.88169	38.46038
C1orf172	0.00000	0.00000	0.00880
TRNP1	0.46270	0.48736	0.61593
FAM46B	0.13634	0.07843	0.17270
SLC9A1	6.83255	6.90064	7.57248
WDTC1	13.91470	14.65624	18.53735
TMEM222	4.47633	5.91705	7.89860
LOC644961	1.55910	1.44488	1.27071
SYTL1	18.80431	14.70178	23.73567
MAP3K6	2.50668	1.78740	3.10397
FCN3	0.00000	0.00000	0.00000
CD164L2	0.00000	0.04941	0.07727
GPR3	1.50503	0.54085	2.91296
WASF2	63.43863	60.62912	44.20041
AHDC1	1.13345	0.95496	1.66156
FGR	395.09918	431.26108	371.45961
IFI6	25.32830	33.48485	54.42634
FAM76A	3.27748	3.35183	3.95231
STX12	25.87369	24.26840	21.07446
PPP1R8	12.33026	11.80927	10.42920
SCARNA1	0.00000	0.00000	0.18827
C1orf38	116.40059	141.80709	145.03728
RPA2	32.74748	20.83283	22.40654
SMPDL3B	0.09922	0.06980	0.30668
XKR8	7.71861	8.11488	10.76990
EYA3	7.71994	7.62333	4.10520
LOC653566	0.01209	0.02347	0.00000
PTAFR	62.05010	52.63486	58.61585
DNAJC8	40.23523	45.82230	36.32253
ATPIF1	35.09348	31.19302	34.56277
SESN2	2.67267	2.33389	3.37568
MED18	3.02596	2.63805	3.07564
PHACTR4	6.30671	7.58135	5.76306
SNHG3	0.40584	0.14647	0.60103
RCC1	8.28454	6.47261	7.96721
TRNAU1AP	7.47805	7.65097	5.80699
SNHG12	7.45208	7.80026	10.29084
SNORD99	1.19988	0.82426	2.21979
SNORA61	4.06572	3.02584	3.90698
SNORA44	5.68540	3.83616	5.68000
SNORA16A	1.37497	2.01674	1.63982
RAB42	0.08823	0.03717	0.12985
TAF12	17.05372	17.61389	16.47724
RNU11	0.80800	1.91146	3.97598
GMEB1	4.55780	5.11140	4.78983
YTHDF2	19.95178	17.14146	18.10114
OPRD1	0.00000	0.00000	0.00000
EPB41	18.94254	21.88955	13.05472
TMEM200B	0.00030	0.00000	0.01511
SRSF4	28.61085	31.88585	33.11350
MECR	1.63755	1.44979	1.34033
PTPRU	0.03692	0.06282	0.08741
MATN1	0.00841	0.03129	0.08664
LOC100129196	0.69017	0.60601	0.74694
LAPTM5	936.01988	861.94905	892.52686
SDC3	1.67097	1.34289	1.34738
PUM1	19.28571	20.32754	17.02125
SNORD85	0.10313	0.00000	0.35260
PRO0611	0.10090	0.24241	0.45130
NKAIN1	0.01357	0.00000	0.00000
SNRNP40	13.82432	13.99209	11.74696
ZCCHC17	12.12263	12.38193	10.45491
FABP3	0.42233	0.29551	0.20922
SERINC2	1.44787	1.32376	11.52846
LOC149086	0.00000	0.00000	0.00000
LOC284551	0.00000	0.00000	0.01158
TINAGL1	0.01516	0.01448	0.01383
HCRTR1	0.08355	0.00000	0.13552
PEF1	13.25110	11.51609	14.61787
COL16A1	0.00000	0.00000	0.00238
BAI2	0.00714	0.00000	0.00000
MIR4254	0.00000	0.00000	0.00000
SPOCD1	0.00000	0.00000	0.00000
PTP4A2	97.34439	100.47793	72.31591
KHDRBS1	52.77638	47.60003	44.70872
TMEM39B	9.80860	10.82601	11.59639
KPNA6	8.31018	8.45164	6.92321
TXLNA	11.41315	10.68950	11.19630
CCDC28B	2.11693	2.16071	2.28057
IQCC	0.43839	0.57833	0.41782
DCDC2B	0.71451	0.76247	0.64977
C1orf91	5.13288	5.07946	4.66705
EIF3I	63.81705	60.54135	54.91980
MTMR9LP	0.03781	0.06642	0.32234
FAM167B	0.00000	0.00000	0.00000
LCK	2.08266	0.16370	0.24892
HDAC1	44.03303	41.50819	35.58398
MARCKSL1	16.72034	15.77384	11.05028
LOC100128071	1.34119	2.38894	5.07029
TSSK3	4.56576	6.38424	6.13940
BSDC1	15.82972	17.50498	17.51610
ZBTB8B	0.00000	0.00000	0.00000
ZBTB8A	0.00765	0.03961	0.05838
ZBTB8OS	16.77131	18.79715	13.65375
RBBP4	16.08164	16.44488	12.79812
SYNC	0.00000	0.00958	0.00000
KIAA1522	0.70235	1.36993	2.08785
YARS	19.67448	19.46370	16.31909
S100PBP	7.02609	6.31138	5.48433
FNDC5	0.08551	0.04645	0.14525
HPCA	0.00000	0.00000	0.00000
TMEM54	0.00000	0.00000	0.00000
RNF19B	27.68321	29.23716	26.17664
AK2	23.80112	21.65348	16.96316
ADC	0.07353	0.01214	0.03026
TRIM62	3.06569	3.35633	3.18507
ZNF362	7.24439	8.96749	10.47073
PHC2	25.66269	25.45412	28.39151
MIR3605	0.14649	0.76449	0.04189
ZSCAN20	0.52380	0.46882	0.51547
CSMD2	0.00000	0.00000	0.00000
HMGB4	0.00000	0.00000	0.00000
C1orf94	0.00000	0.00000	0.00000
GJB5	0.03004	0.05802	0.04880
GJB4	0.02779	0.00000	0.01129
GJB3	0.00253	0.00000	0.00000
GJA4	0.01223	0.07649	0.00000
C1orf212	4.75741	5.35254	4.83681
DLGAP3	0.36929	0.34099	0.44861
LOC100130633	19.63187	18.75111	15.78635
ZMYM6	18.60556	18.87915	16.28676
ZMYM1	2.28657	2.64793	2.35722
SFPQ	87.56954	73.84904	82.92055
ZMYM4	10.91866	9.51785	7.20918
KIAA0319L	21.08118	24.62689	22.42969
NCDN	4.71047	4.44071	7.37301
TFAP2E	1.44660	1.08981	1.88408
PSMB2	14.05143	14.49576	14.60621
C1orf216	4.09174	3.53120	2.43169
CLSPN	0.08308	0.13732	0.06128
EIF2C4	38.41585	41.84498	33.57384
EIF2C1	12.77768	14.00706	11.25879
EIF2C3	3.35992	3.69687	3.78982
TEKT2	0.09555	0.02526	0.09612
ADPRHL2	11.13122	11.10306	13.63094
COL8A2	3.58636	2.38168	4.52387
TRAPPC3	35.50884	33.86844	31.29058
MAP7D1	38.90290	41.48633	51.42409
THRAP3	24.76250	26.60964	22.81338
C1orf113	0.33675	0.07065	0.20371
FAM176B	4.76137	5.00320	12.61099
STK40	27.77021	24.33401	29.10072
LSM10	42.70929	39.20789	45.36896
OSCP1	0.14711	0.17982	0.36098
MRPS15	25.47967	25.16024	25.69993
CSF3R	237.26228	315.60147	355.09033
GRIK3	0.00000	0.00000	0.00000
MIR4255	0.00000	0.00000	0.00000
ZC3H12A	4.16904	3.90445	13.33954
MEAF6	21.77485	22.41204	18.08585
SNIP1	2.88647	2.74719	3.38735
DNALI1	0.05821	0.03566	0.03208
GNL2	23.34711	22.54000	16.53921
RSPO1	0.00000	0.00000	0.00000
C1orf109	3.27506	2.84917	2.71805
CDCA8	0.25956	0.58159	0.27907
EPHA10	0.00000	0.00000	0.00000
MANEAL	0.16296	0.10863	0.02548
YRDC	8.83170	5.23180	6.19092
C1orf122	10.79910	8.87405	9.83902
MTF1	8.50428	10.70423	10.26003
INPP5B	10.50287	5.07252	5.10051
SF3A3	27.68427	22.98443	20.08869
FHL3	25.41586	14.90155	24.45632
UTP11L	10.35474	7.19615	7.73731
POU3F1	0.00000	0.00000	0.00000
MIR3659	0.00000	0.00000	0.00000
RRAGC	16.03546	12.28489	14.93164
MYCBP	5.49007	4.55229	6.92637
GJA9-MYCBP	0.00000	0.00000	0.00000
GJA9	0.04993	0.05361	0.08927
RHBDL2	0.08680	0.05602	0.05601
AKIRIN1	25.64226	22.80162	20.78449
NDUFS5	59.65844	53.00554	57.87284
MACF1	8.72440	8.34817	7.38586
KIAA0754	1.61029	1.74912	1.65544
BMP8A	0.84523	0.97107	0.83038
PPIEL	1.66718	2.73675	1.54320
PABPC4	46.99823	43.37888	43.95772
SNORA55	1.71257	2.36348	2.86738
HEYL	0.19741	0.06828	0.16179
NT5C1A	0.00000	0.00000	0.00000
HPCAL4	0.05490	0.02676	0.02254
PPIE	5.72459	6.30836	4.90515
BMP8B	0.87188	1.00270	1.25385
OXCT2	0.02175	0.08307	0.16221
TRIT1	15.65289	14.77316	10.29563
MYCL1	13.86413	17.00782	13.31093
MFSD2A	5.05975	5.22007	5.72725
CAP1	287.70102	255.07238	197.81041
PPT1	256.88186	270.16975	131.63182
RLF	8.21956	7.86532	5.29034
TMCO2	0.00000	0.05118	0.04326
ZMPSTE24	18.01173	14.74314	12.57554
COL9A2	8.09557	5.82204	10.63128
SMAP2	157.73443	169.54784	124.46973
ZNF643	0.69175	0.65676	0.61095
ZNF642	2.67830	3.16326	2.69689
DEM1	2.62940	2.38594	1.96555
ZNF684	1.24047	1.46294	1.35434
RIMS3	0.32834	0.27919	0.23319
LOC100130557	0.94071	1.29490	0.64318
NFYC	16.70941	17.55463	19.38239
MIR30E	0.00000	0.00000	0.00000
MIR30C1	0.00000	0.00000	0.00000
KCNQ4	0.00914	0.03552	0.00547
CITED4	3.07323	2.08192	7.81368
CTPS	5.59496	3.25459	2.38597
SLFNL1	0.09237	0.03506	0.11011
SCMH1	3.09268	1.93740	2.73153
EDN2	0.03191	0.00000	0.02579
HIVEP3	4.02190	2.62380	2.19583
GUCA2B	0.00000	0.00000	0.00000
GUCA2A	0.00000	0.00000	0.05547
FOXJ3	11.79959	12.10809	9.95063
RIMKLA	0.01355	0.00898	0.01200
ZMYND12	0.21867	0.32723	0.24746
PPCS	37.78143	38.26077	29.55300
CCDC30	0.39787	0.36504	0.26266
PPIH	14.10879	13.77567	11.28728
YBX1	237.01332	206.52530	207.68643
CLDN19	0.00610	0.00000	0.01088
LEPRE1	12.17527	13.76741	12.88565
C1orf50	5.61344	6.59613	5.64425
CCDC23	17.10563	18.35238	12.28103
ERMAP	8.32440	10.33153	9.47905
ZNF691	1.75221	2.19162	1.88685
SLC2A1	0.38792	0.27107	0.30865
FLJ32224	0.00000	0.00000	0.03202
FAM183A	0.00000	0.00000	0.00000
EBNA1BP2	12.95497	11.42933	8.94502
WDR65	0.00000	0.00931	0.00000
TMEM125	0.00000	0.00000	0.00206
C1orf210	0.00000	0.00000	0.00000
TIE1	0.02013	0.03412	0.07176
MPL	0.04413	0.10096	0.04925
CDC20	0.05829	0.03359	0.12935
ELOVL1	52.58413	51.99146	54.97183
MED8	16.50291	15.90365	14.09229
C1orf84	1.57427	1.77779	2.18056
KIAA0467	6.05724	6.85814	7.09057
HYI	2.60496	2.20665	2.72208
PTPRF	0.00256	0.00000	0.00000
KDM4A	9.64917	10.37601	8.60402
LOC100132774	0.20125	0.26218	0.19697
ST3GAL3	1.02965	1.03080	1.14084
ARTN	0.02020	0.00000	0.11295
IPO13	5.62740	6.28136	6.44239
DPH2	6.60161	6.00219	5.46908
ATP6V0B	135.32879	126.46054	155.07830
B4GALT2	0.11541	0.17954	0.27530
CCDC24	0.85685	1.07476	1.63328
SLC6A9	0.00000	0.00524	0.02095
KLF17	0.00000	0.00000	0.00000
DMAP1	10.05081	12.92983	13.39066
ERI3	8.00115	8.21685	8.80393
RNF220	22.86857	25.01473	23.65619
TMEM53	0.83211	0.82188	1.46901
C1orf228	9.46053	9.94290	10.37670
KIF2C	0.25672	0.11819	0.15371
RPS8	927.14222	812.06009	1094.81629
SNORD55	2.78195	2.01140	2.20701
SNORD46	3.33717	2.09834	2.15715
SNORD38A	4.70121	5.00342	4.66374
SNORD38B	4.05278	2.86976	2.58296
BEST4	0.12585	0.03610	0.04550
PLK3	7.20794	4.92387	11.14268
TCTEX1D4	0.89566	0.56207	2.16790
BTBD19	1.29758	0.91108	2.08509
PTCH2	0.17783	0.19124	0.50759
EIF2B3	6.77816	5.35008	5.25582
HECTD3	9.34130	10.62447	9.17894
